,,,,,,,,,,,,,
Block Load Profile Report From 01-May-2019 To 10-May-2019,,,,,,,,,,,,,
Consumer Number:,,Consumer Name:,,Substation Name:,ABCD,Feeder Name:,A1,Dtr Name:,DTR2,Meter Number:,,Contracted Load(kW):,1
780,09-May-2019 02:45:00,,,,,0.074,0.000,0.092 ,0.000 ,231.890,1.590,0.000,-
781,09-May-2019 03:00:00,,,,,0.463,0.000,0.473 ,0.000 ,231.130,8.170,0.000,-
782,09-May-2019 03:15:00,,,,,0.296,0.000,0.309 ,0.000 ,237.940,5.230,0.000,-
783,09-May-2019 03:30:00,,,,,0.485,0.000,0.494 ,0.000 ,234.360,8.410,0.000,-
784,09-May-2019 03:45:00,,,,,0.485,0.000,0.495 ,0.000 ,235.590,8.380,0.000,-
785,09-May-2019 04:00:00,,,,,0.476,0.000,0.485 ,0.000 ,235.270,8.240,0.000,-
786,09-May-2019 04:15:00,,,,,0.100,0.000,0.112 ,0.000 ,238.980,1.870,0.000,-
787,09-May-2019 04:30:00,,,,,0.033,0.000,0.043 ,0.000 ,240.300,0.700,0.000,-
788,09-May-2019 04:45:00,,,,,0.041,0.000,0.051 ,0.000 ,239.950,0.850,0.000,-
789,09-May-2019 05:00:00,,,,,0.054,0.000,0.063 ,0.000 ,240.730,1.050,0.000,-
790,09-May-2019 05:15:00,,,,,0.054,0.000,0.061 ,0.000 ,241.780,0.990,0.000,-
791,09-May-2019 05:30:00,,,,,0.045,0.000,0.054 ,0.000 ,242.000,0.890,0.000,-
792,09-May-2019 05:45:00,,,,,0.016,0.000,0.033 ,0.000 ,237.330,0.550,0.000,-
793,09-May-2019 06:00:00,,,,,0.010,0.000,0.021 ,0.000 ,239.540,0.350,0.000,-
794,09-May-2019 06:15:00,,,,,0.014,0.000,0.030 ,0.000 ,241.900,0.490,0.000,-
795,09-May-2019 06:30:00,,,,,0.008,0.000,0.018 ,0.000 ,245.720,0.290,0.000,-
796,09-May-2019 06:45:00,,,,,0.016,0.000,0.033 ,0.000 ,245.930,0.530,0.000,-
797,09-May-2019 07:00:00,,,,,0.008,0.000,0.017 ,0.000 ,245.890,0.270,0.000,-
798,09-May-2019 07:15:00,,,,,0.014,0.000,0.030 ,0.000 ,246.000,0.490,0.000,-
799,09-May-2019 07:30:00,,,,,0.009,0.000,0.019 ,0.000 ,243.270,0.300,0.000,-
800,09-May-2019 07:45:00,,,,,0.010,0.000,0.021 ,0.000 ,241.240,0.340,0.000,-
801,09-May-2019 08:00:00,,,,,0.013,0.000,0.027 ,0.000 ,241.450,0.440,0.000,-
802,09-May-2019 08:15:00,,,,,0.007,0.000,0.016 ,0.000 ,242.570,0.250,0.000,-
803,09-May-2019 08:30:00,,,,,0.013,0.000,0.027 ,0.000 ,243.430,0.430,0.000,-
804,09-May-2019 08:45:00,,,,,0.010,0.000,0.020 ,0.000 ,243.620,0.340,0.000,-
805,09-May-2019 09:00:00,,,,,0.008,0.000,0.017 ,0.000 ,243.050,0.270,0.000,-
806,09-May-2019 09:15:00,,,,,0.015,0.000,0.030 ,0.000 ,242.490,0.490,0.000,-
807,09-May-2019 09:30:00,,,,,0.008,0.000,0.017 ,0.000 ,242.470,0.270,0.000,-
808,09-May-2019 09:45:00,,,,,0.009,0.000,0.020 ,0.000 ,242.940,0.330,0.000,-
809,09-May-2019 10:00:00,,,,,0.014,0.000,0.027 ,0.000 ,240.230,0.450,0.000,-
810,09-May-2019 10:15:00,,,,,0.007,0.000,0.015 ,0.000 ,239.910,0.240,0.000,-
811,09-May-2019 10:30:00,,,,,0.011,0.000,0.023 ,0.000 ,239.260,0.380,0.000,-
812,09-May-2019 10:45:00,,,,,0.012,0.000,0.024 ,0.000 ,240.150,0.380,0.000,-
813,09-May-2019 11:00:00,,,,,0.007,0.000,0.014 ,0.000 ,240.440,0.230,0.000,-
814,09-May-2019 11:15:00,,,,,0.013,0.000,0.026 ,0.000 ,240.960,0.430,0.000,-
815,09-May-2019 11:30:00,,,,,0.010,0.000,0.021 ,0.000 ,240.560,0.340,0.000,-
816,09-May-2019 11:45:00,,,,,0.011,0.000,0.020 ,0.000 ,239.190,0.340,0.000,-
817,09-May-2019 12:00:00,,,,,0.016,0.000,0.032 ,0.000 ,239.450,0.520,0.000,-
818,09-May-2019 12:15:00,,,,,0.063,0.000,0.073 ,0.000 ,239.330,1.220,0.000,-
819,09-May-2019 12:30:00,,,,,0.594,0.000,0.602 ,0.000 ,233.720,10.280,0.000,-
820,09-May-2019 12:45:00,,,,,0.616,0.000,0.626 ,0.000 ,233.320,10.710,0.000,-
821,09-May-2019 13:00:00,,,,,0.607,0.000,0.617 ,0.000 ,234.650,10.510,0.000,-
822,09-May-2019 13:15:00,,,,,0.597,0.000,0.607 ,0.000 ,234.680,10.310,0.000,-
823,09-May-2019 13:30:00,,,,,0.182,0.000,0.193 ,0.000 ,236.900,3.280,0.000,-
824,09-May-2019 13:45:00,,,,,0.057,0.000,0.068 ,0.000 ,240.770,1.130,0.000,-
825,09-May-2019 14:00:00,,,,,0.058,0.000,0.071 ,0.000 ,240.160,1.170,0.000,-
826,09-May-2019 14:15:00,,,,,0.053,0.000,0.062 ,0.000 ,238.270,1.040,0.000,-
827,09-May-2019 14:30:00,,,,,0.058,0.000,0.071 ,0.000 ,235.540,1.200,0.000,-
828,09-May-2019 14:45:00,,,,,0.056,0.000,0.067 ,0.000 ,234.640,1.140,0.000,-
829,09-May-2019 15:00:00,,,,,0.052,0.000,0.061 ,0.000 ,234.020,1.030,0.000,-
830,09-May-2019 15:15:00,,,,,0.369,0.000,0.378 ,0.000 ,229.570,6.620,0.000,-
831,09-May-2019 15:30:00,,,,,0.582,0.000,0.589 ,0.000 ,228.290,10.310,0.000,-
832,09-May-2019 15:45:00,,,,,0.595,0.000,0.603 ,0.000 ,228.110,10.550,0.000,-
833,09-May-2019 16:00:00,,,,,0.584,0.000,0.592 ,0.000 ,229.850,10.290,0.000,-
834,09-May-2019 16:15:00,,,,,0.511,0.000,0.518 ,0.000 ,227.230,9.110,0.000,-
835,09-May-2019 16:30:00,,,,,0.057,0.000,0.068 ,0.000 ,230.390,1.170,0.000,-
836,09-May-2019 16:45:00,,,,,0.062,0.000,0.073 ,0.000 ,233.370,1.240,0.000,-
837,09-May-2019 17:00:00,,,,,0.068,0.000,0.080 ,0.000 ,234.890,1.360,0.000,-
838,09-May-2019 17:15:00,,,,,0.067,0.000,0.081 ,0.000 ,236.080,1.360,0.000,-
839,09-May-2019 17:30:00,,,,,0.073,0.000,0.089 ,0.000 ,237.740,1.500,0.000,-
840,09-May-2019 17:45:00,,,,,0.070,0.000,0.082 ,0.000 ,239.880,1.350,0.000,-
841,09-May-2019 18:00:00,,,,,0.047,0.000,0.051 ,0.000 ,242.540,0.830,0.000,-
842,09-May-2019 18:15:00,,,,,0.054,0.000,0.063 ,0.000 ,244.570,1.030,0.000,-
843,09-May-2019 18:30:00,,,,,0.026,0.000,0.046 ,0.000 ,245.830,0.740,0.000,-
844,09-May-2019 18:45:00,,,,,0.007,0.000,0.012 ,0.000 ,243.910,0.190,0.000,-
845,09-May-2019 19:00:00,,,,,0.018,0.000,0.033 ,0.000 ,240.220,0.540,0.000,-
846,09-May-2019 19:15:00,,,,,0.020,0.000,0.034 ,0.000 ,240.580,0.560,0.000,-
847,09-May-2019 19:30:00,,,,,0.005,0.000,0.008 ,0.000 ,238.660,0.130,0.000,-
848,09-May-2019 19:45:00,,,,,0.025,0.000,0.044 ,0.000 ,237.280,0.730,0.000,-
849,09-May-2019 20:00:00,,,,,0.333,0.000,0.346 ,0.000 ,232.170,5.990,0.000,-
850,09-May-2019 20:15:00,,,,,0.567,0.000,0.576 ,0.000 ,230.760,9.970,0.000,-
851,09-May-2019 20:30:00,,,,,0.550,0.000,0.558 ,0.000 ,230.230,9.670,0.000,-
852,09-May-2019 20:45:00,,,,,0.560,0.000,0.571 ,0.000 ,230.880,9.870,0.000,-
853,09-May-2019 21:00:00,,,,,0.481,0.000,0.489 ,0.000 ,232.380,8.420,0.000,-
854,09-May-2019 21:15:00,,,,,0.084,0.000,0.101 ,0.000 ,233.110,1.720,0.000,-
855,09-May-2019 21:30:00,,,,,0.090,0.000,0.111 ,0.000 ,231.920,1.920,0.000,-
856,09-May-2019 21:45:00,,,,,0.088,0.000,0.105 ,0.000 ,233.740,1.790,0.000,-
857,09-May-2019 22:00:00,,,,,0.072,0.000,0.085 ,0.000 ,234.730,1.430,0.000,-
858,09-May-2019 22:15:00,,,,,0.083,0.000,0.098 ,0.000 ,229.540,1.700,0.000,-
859,09-May-2019 22:30:00,,,,,0.516,0.000,0.522 ,0.000 ,221.450,9.420,0.000,-
860,09-May-2019 22:45:00,,,,,0.528,0.000,0.533 ,0.000 ,216.010,9.850,0.000,-
861,09-May-2019 23:00:00,,,,,0.530,0.000,0.537 ,0.000 ,217.240,9.870,0.000,-
862,09-May-2019 23:15:00,,,,,0.482,0.000,0.490 ,0.000 ,217.110,9.020,0.000,-
863,09-May-2019 23:30:00,,,,,0.116,0.000,0.137 ,0.000 ,221.500,2.470,0.000,-
864,09-May-2019 23:45:00,,,,,0.497,0.000,0.503 ,0.000 ,220.260,9.130,0.000,-
865,10-May-2019 00:00:00,,,,,0.490,0.000,0.497 ,0.000 ,218.490,9.070,0.000,-
866,10-May-2019 00:15:00,,,,,0.488,0.000,0.494 ,0.000 ,219.490,8.990,0.000,-
867,10-May-2019 00:30:00,,,,,0.468,0.000,0.474 ,0.000 ,222.590,8.490,0.000,-
868,10-May-2019 00:45:00,,,,,0.483,0.000,0.490 ,0.000 ,224.310,8.720,0.000,-
869,10-May-2019 01:00:00,,,,,0.481,0.000,0.488 ,0.000 ,226.180,8.610,0.000,-
870,10-May-2019 01:15:00,,,,,0.466,0.000,0.473 ,0.000 ,226.970,8.310,0.000,-
871,10-May-2019 01:30:00,,,,,0.485,0.000,0.492 ,0.000 ,227.110,8.660,0.000,-
872,10-May-2019 01:45:00,,,,,0.467,0.000,0.475 ,0.000 ,227.940,8.310,0.000,-
873,10-May-2019 02:00:00,,,,,0.471,0.000,0.477 ,0.000 ,229.930,8.300,0.000,-
874,10-May-2019 02:15:00,,,,,0.484,0.000,0.494 ,0.000 ,232.400,8.480,0.000,-
875,10-May-2019 02:30:00,,,,,0.465,0.000,0.472 ,0.000 ,231.530,8.130,0.000,-
876,10-May-2019 02:45:00,,,,,0.481,0.000,0.489 ,0.000 ,231.390,8.440,0.000,-
877,10-May-2019 03:00:00,,,,,0.471,0.000,0.479 ,0.000 ,230.060,8.310,0.000,-
878,10-May-2019 03:15:00,,,,,0.467,0.000,0.475 ,0.000 ,232.900,8.140,0.000,-
879,10-May-2019 03:30:00,,,,,0.489,0.000,0.500 ,0.000 ,234.570,8.490,0.000,-
880,10-May-2019 03:45:00,,,,,0.469,0.000,0.479 ,0.000 ,236.550,8.080,0.000,-
881,10-May-2019 04:00:00,,,,,0.480,0.000,0.489 ,0.000 ,236.790,8.250,0.000,-
882,10-May-2019 04:15:00,,,,,0.479,0.000,0.490 ,0.000 ,237.280,8.240,0.000,-
883,10-May-2019 04:30:00,,,,,0.300,0.000,0.307 ,0.000 ,238.380,5.160,0.000,-
884,10-May-2019 04:45:00,,,,,0.052,0.000,0.066 ,0.000 ,242.010,1.070,0.000,-
885,10-May-2019 05:00:00,,,,,0.058,0.000,0.063 ,0.000 ,241.580,1.030,0.000,-
886,10-May-2019 05:15:00,,,,,0.066,0.000,0.074 ,0.000 ,241.570,1.220,0.000,-
887,10-May-2019 05:30:00,,,,,0.061,0.000,0.069 ,0.000 ,242.060,1.140,0.000,-
888,10-May-2019 05:45:00,,,,,0.062,0.000,0.072 ,0.000 ,241.250,1.180,0.000,-
889,10-May-2019 06:00:00,,,,,0.066,0.000,0.074 ,0.000 ,242.010,1.210,0.000,-
890,10-May-2019 06:15:00,,,,,0.024,0.000,0.039 ,0.000 ,243.730,0.640,0.000,-
891,10-May-2019 06:30:00,,,,,0.025,0.000,0.038 ,0.000 ,243.360,0.620,0.000,-
892,10-May-2019 06:45:00,,,,,0.023,0.000,0.038 ,0.000 ,241.910,0.620,0.000,-
893,10-May-2019 07:00:00,,,,,0.024,0.000,0.038 ,0.000 ,244.150,0.610,0.000,-
894,10-May-2019 07:15:00,,,,,0.024,0.000,0.038 ,0.000 ,244.430,0.610,0.000,-
895,10-May-2019 07:30:00,,,,,0.024,0.000,0.037 ,0.000 ,242.380,0.610,0.000,-
896,10-May-2019 07:45:00,,,,,0.023,0.000,0.037 ,0.000 ,243.320,0.600,0.000,-
897,10-May-2019 08:00:00,,,,,0.019,0.000,0.028 ,0.000 ,244.990,0.450,0.000,-
898,10-May-2019 08:15:00,,,,,0.024,0.000,0.037 ,0.000 ,245.460,0.600,0.000,-
899,10-May-2019 08:30:00,,,,,0.026,0.000,0.039 ,0.000 ,244.110,0.620,0.000,-
900,10-May-2019 08:45:00,,,,,0.054,0.000,0.054 ,0.000 ,242.570,0.890,0.000,-
901,10-May-2019 09:00:00,,,,,0.033,0.000,0.042 ,0.000 ,242.640,0.680,0.000,-
902,10-May-2019 09:15:00,,,,,0.036,0.000,0.057 ,0.000 ,240.280,0.940,0.000,-
903,10-May-2019 09:30:00,,,,,0.035,0.000,0.053 ,0.000 ,238.890,0.880,0.000,-
904,10-May-2019 09:45:00,,,,,0.033,0.000,0.050 ,0.000 ,234.790,0.850,0.000,-
905,10-May-2019 10:00:00,,,,,0.016,0.000,0.021 ,0.000 ,228.900,0.360,0.000,-
906,10-May-2019 10:15:00,,,,,0.029,0.000,0.037 ,0.000 ,229.010,0.640,0.000,-
907,10-May-2019 10:30:00,,,,,0.061,0.000,0.072 ,0.000 ,228.600,1.250,0.000,-
908,10-May-2019 10:45:00,,,,,0.060,0.000,0.072 ,0.000 ,228.900,1.250,0.000,-
909,10-May-2019 11:00:00,,,,,0.071,0.000,0.082 ,0.000 ,226.770,1.440,0.000,-
910,10-May-2019 11:15:00,,,,,0.073,0.000,0.083 ,0.000 ,226.300,1.460,0.000,-
911,10-May-2019 11:30:00,,,,,0.057,0.000,0.070 ,0.000 ,226.960,1.210,0.000,-
912,10-May-2019 11:45:00,,,,,0.055,0.000,0.067 ,0.000 ,227.750,1.170,0.000,-
913,10-May-2019 12:00:00,,,,,0.056,0.000,0.069 ,0.000 ,226.790,1.210,0.000,-
914,10-May-2019 12:15:00,,,,,0.048,0.000,0.055 ,0.000 ,231.000,0.950,0.000,-
915,10-May-2019 12:30:00,,,,,0.052,0.000,0.063 ,0.000 ,233.680,1.070,0.000,-
916,10-May-2019 12:45:00,,,,,0.057,0.000,0.071 ,0.000 ,233.720,1.210,0.000,-
917,10-May-2019 13:00:00,,,,,0.052,0.000,0.062 ,0.000 ,232.840,1.050,0.000,-
918,10-May-2019 13:15:00,,,,,0.047,0.000,0.055 ,0.000 ,232.010,0.950,0.000,-
919,10-May-2019 13:30:00,,,,,0.286,0.000,0.298 ,0.000 ,228.190,5.250,0.000,-
920,10-May-2019 13:45:00,,,,,0.317,0.000,0.329 ,0.000 ,228.090,5.790,0.000,-
921,10-May-2019 14:00:00,,,,,0.051,0.000,0.066 ,0.000 ,230.130,1.150,0.000,-
922,10-May-2019 14:15:00,,,,,0.037,0.000,0.043 ,0.000 ,232.820,0.730,0.000,-
923,10-May-2019 14:30:00,,,,,0.039,0.000,0.048 ,0.000 ,233.740,0.820,0.000,-
924,10-May-2019 14:45:00,,,,,0.037,0.000,0.045 ,0.000 ,229.690,0.760,0.000,-
925,10-May-2019 15:00:00,,,,,0.029,0.000,0.033 ,0.000 ,229.010,0.570,0.000,-
926,10-May-2019 15:15:00,,,,,0.120,0.000,0.127 ,0.000 ,226.830,2.270,0.000,-
927,10-May-2019 15:30:00,,,,,0.606,0.000,0.612 ,0.000 ,219.740,11.120,0.000,-
928,10-May-2019 15:45:00,,,,,0.570,0.000,0.576 ,0.000 ,216.120,10.650,0.000,-
929,10-May-2019 16:00:00,,,,,0.053,0.000,0.060 ,0.000 ,226.250,1.040,0.000,-
930,10-May-2019 16:15:00,,,,,0.064,0.000,0.076 ,0.000 ,228.690,1.330,0.000,-
931,10-May-2019 16:30:00,,,,,0.059,0.000,0.066 ,0.000 ,228.330,1.160,0.000,-
932,10-May-2019 16:45:00,,,,,0.052,0.000,0.062 ,0.000 ,227.450,1.070,0.000,-
933,10-May-2019 17:00:00,,,,,0.048,0.000,0.062 ,0.000 ,228.700,1.090,0.000,-
934,10-May-2019 17:15:00,,,,,0.428,0.000,0.438 ,0.000 ,226.370,7.760,0.000,-
935,10-May-2019 17:30:00,,,,,0.258,0.000,0.266 ,0.000 ,231.770,4.640,0.000,-
936,10-May-2019 17:45:00,,,,,0.041,0.000,0.050 ,0.000 ,236.720,0.830,0.000,-
937,10-May-2019 18:00:00,,,,,0.038,0.000,0.042 ,0.000 ,236.550,0.710,0.000,-
938,10-May-2019 18:15:00,,,,,0.038,0.000,0.039 ,0.000 ,237.100,0.650,0.000,-
939,10-May-2019 18:30:00,,,,,0.026,0.000,0.041 ,0.000 ,237.520,0.680,0.000,-
940,10-May-2019 18:45:00,,,,,0.028,0.000,0.047 ,0.000 ,237.090,0.780,0.000,-
941,10-May-2019 19:00:00,,,,,0.028,0.000,0.044 ,0.000 ,237.470,0.730,0.000,-
942,10-May-2019 19:15:00,,,,,0.019,0.000,0.030 ,0.000 ,236.720,0.500,0.000,-
943,10-May-2019 19:30:00,,,,,0.007,0.000,0.011 ,0.000 ,237.520,0.180,0.000,-
944,10-May-2019 19:45:00,,,,,0.029,0.000,0.044 ,0.000 ,237.560,0.730,0.000,-
945,10-May-2019 20:00:00,,,,,0.010,0.000,0.014 ,0.000 ,237.810,0.240,0.000,-
946,10-May-2019 20:15:00,,,,,0.014,0.000,0.022 ,0.000 ,237.230,0.350,0.000,-
947,10-May-2019 20:30:00,,,,,0.024,0.000,0.037 ,0.000 ,236.180,0.620,0.000,-
948,10-May-2019 20:45:00,,,,,0.006,0.000,0.008 ,0.000 ,235.040,0.140,0.000,-
949,10-May-2019 21:00:00,,,,,0.421,0.000,0.429 ,0.000 ,229.400,7.510,0.000,-
950,10-May-2019 21:15:00,,,,,0.537,0.000,0.545 ,0.000 ,227.350,9.560,0.000,-
951,10-May-2019 21:30:00,,,,,0.519,0.000,0.527 ,0.000 ,227.510,9.240,0.000,-
952,10-May-2019 21:45:00,,,,,0.427,0.000,0.438 ,0.000 ,228.430,7.680,0.000,-
953,10-May-2019 22:00:00,,,,,0.083,0.000,0.093 ,0.000 ,230.000,1.610,0.000,-
954,10-May-2019 22:15:00,,,,,0.341,0.000,0.351 ,0.000 ,226.290,6.220,0.000,-
955,10-May-2019 22:30:00,,,,,0.514,0.000,0.522 ,0.000 ,222.790,9.350,0.000,-
956,10-May-2019 22:45:00,,,,,0.514,0.000,0.520 ,0.000 ,222.900,9.310,0.000,-
957,10-May-2019 23:00:00,,,,,0.510,0.000,0.517 ,0.000 ,220.740,9.360,0.000,-
958,10-May-2019 23:15:00,,,,,0.496,0.000,0.502 ,0.000 ,219.380,9.120,0.000,-
959,10-May-2019 23:30:00,,,,,0.489,0.000,0.495 ,0.000 ,219.790,8.990,0.000,-
960,10-May-2019 23:45:00,,,,,0.463,0.000,0.469 ,0.000 ,218.350,8.580,0.000,-
