,,,,,,,,,,,,,
Block Load Profile Report From 01-May-2019 To 10-May-2019,,,,,,,,,,,,,
Consumer Number:,,Consumer Name:,,Substation Name:,ABCD,Feeder Name:,A1,Dtr Name:,DTR2,Meter Number:,,Contracted Load(kW):,2.1
780,09-May-2019 02:45:00,,,,,0.103,0.000,0.175 ,0.000 ,251.190,2.770,0.000,-
781,09-May-2019 03:00:00,,,,,0.104,0.000,0.168 ,0.000 ,251.850,2.650,0.000,-
782,09-May-2019 03:15:00,,,,,0.108,0.000,0.162 ,0.000 ,252.340,2.570,0.000,-
783,09-May-2019 03:30:00,,,,,0.099,0.000,0.151 ,0.000 ,252.910,2.380,0.000,-
784,09-May-2019 03:45:00,,,,,0.101,0.000,0.161 ,0.000 ,253.080,2.540,0.000,-
785,09-May-2019 04:00:00,,,,,0.101,0.000,0.166 ,0.000 ,253.240,2.610,0.000,-
786,09-May-2019 04:15:00,,,,,0.100,0.000,0.163 ,0.000 ,253.780,2.560,0.000,-
787,09-May-2019 04:30:00,,,,,0.101,0.000,0.163 ,0.000 ,253.830,2.560,0.000,-
788,09-May-2019 04:45:00,,,,,0.104,0.000,0.162 ,0.000 ,254.070,2.550,0.000,-
789,09-May-2019 05:00:00,,,,,0.103,0.000,0.161 ,0.000 ,254.040,2.510,0.000,-
790,09-May-2019 05:15:00,,,,,0.107,0.000,0.160 ,0.000 ,254.060,2.510,0.000,-
791,09-May-2019 05:30:00,,,,,0.106,0.000,0.155 ,0.000 ,253.950,2.440,0.000,-
792,09-May-2019 05:45:00,,,,,0.093,0.000,0.127 ,0.000 ,253.980,1.990,0.000,-
793,09-May-2019 06:00:00,,,,,0.073,0.000,0.092 ,0.000 ,254.120,1.440,0.000,-
794,09-May-2019 06:15:00,,,,,0.070,0.000,0.098 ,0.000 ,254.370,1.540,0.000,-
795,09-May-2019 06:30:00,,,,,0.062,0.000,0.079 ,0.000 ,252.880,1.240,0.000,-
796,09-May-2019 06:45:00,,,,,0.061,0.000,0.074 ,0.000 ,253.000,1.150,0.000,-
797,09-May-2019 07:00:00,,,,,0.070,0.000,0.084 ,0.000 ,253.230,1.320,0.000,-
798,09-May-2019 07:15:00,,,,,0.077,0.000,0.090 ,0.000 ,253.170,1.410,0.000,-
799,09-May-2019 07:30:00,,,,,0.060,0.000,0.074 ,0.000 ,252.920,1.170,0.000,-
800,09-May-2019 07:45:00,,,,,0.062,0.000,0.076 ,0.000 ,252.790,1.200,0.000,-
801,09-May-2019 08:00:00,,,,,0.064,0.000,0.084 ,0.000 ,252.580,1.330,0.000,-
802,09-May-2019 08:15:00,,,,,0.106,0.000,0.316 ,0.000 ,252.210,5.000,0.000,-
803,09-May-2019 08:30:00,,,,,0.091,0.000,0.310 ,0.000 ,251.090,4.920,0.000,-
804,09-May-2019 08:45:00,,,,,0.066,0.000,0.122 ,0.000 ,250.060,1.940,0.000,-
805,09-May-2019 09:00:00,,,,,0.076,0.000,0.089 ,0.000 ,249.130,1.420,0.000,-
806,09-May-2019 09:15:00,,,,,0.102,0.000,0.109 ,0.000 ,247.320,1.760,0.000,-
807,09-May-2019 09:30:00,,,,,0.212,0.000,0.218 ,0.000 ,244.690,3.570,0.000,-
808,09-May-2019 09:45:00,,,,,0.354,0.000,0.364 ,0.000 ,243.180,5.970,0.000,-
809,09-May-2019 10:00:00,,,,,0.044,0.000,0.055 ,0.000 ,242.290,0.890,0.000,-
810,09-May-2019 10:15:00,,,,,0.047,0.000,0.056 ,0.000 ,241.350,0.920,0.000,-
811,09-May-2019 10:30:00,,,,,0.055,0.000,0.063 ,0.000 ,240.890,1.050,0.000,-
812,09-May-2019 10:45:00,,,,,0.063,0.000,0.085 ,0.000 ,240.070,1.400,0.000,-
813,09-May-2019 11:00:00,,,,,0.056,0.000,0.079 ,0.000 ,238.840,1.320,0.000,-
814,09-May-2019 11:15:00,,,,,0.066,0.000,0.083 ,0.000 ,238.520,1.370,0.000,-
815,09-May-2019 11:30:00,,,,,0.074,0.000,0.090 ,0.000 ,237.580,1.510,0.000,-
816,09-May-2019 11:45:00,,,,,0.080,0.000,0.096 ,0.000 ,237.640,1.610,0.000,-
817,09-May-2019 12:00:00,,,,,0.068,0.000,0.110 ,0.000 ,237.160,1.850,0.000,-
818,09-May-2019 12:15:00,,,,,0.094,0.000,0.136 ,0.000 ,237.420,2.280,0.000,-
819,09-May-2019 12:30:00,,,,,0.094,0.000,0.111 ,0.000 ,236.930,1.850,0.000,-
820,09-May-2019 12:45:00,,,,,0.083,0.000,0.100 ,0.000 ,237.280,1.680,0.000,-
821,09-May-2019 13:00:00,,,,,0.078,0.000,0.096 ,0.000 ,237.590,1.620,0.000,-
822,09-May-2019 13:15:00,,,,,0.185,0.000,0.331 ,0.000 ,238.280,5.550,0.000,-
823,09-May-2019 13:30:00,,,,,0.225,0.000,0.451 ,0.000 ,238.950,7.520,0.000,-
824,09-May-2019 13:45:00,,,,,0.213,0.000,0.461 ,0.000 ,238.510,7.720,0.000,-
825,09-May-2019 14:00:00,,,,,0.210,0.000,0.457 ,0.000 ,237.790,7.670,0.000,-
826,09-May-2019 14:15:00,,,,,0.200,0.000,0.452 ,0.000 ,237.190,7.600,0.000,-
827,09-May-2019 14:30:00,,,,,0.194,0.000,0.448 ,0.000 ,235.160,7.600,0.000,-
828,09-May-2019 14:45:00,,,,,0.263,0.000,0.572 ,0.000 ,235.310,9.710,0.000,-
829,09-May-2019 15:00:00,,,,,0.331,0.000,0.701 ,0.000 ,235.990,11.850,0.000,-
830,09-May-2019 15:15:00,,,,,0.147,0.000,0.248 ,0.000 ,235.350,4.200,0.000,-
831,09-May-2019 15:30:00,,,,,0.082,0.000,0.150 ,0.000 ,235.280,2.540,0.000,-
832,09-May-2019 15:45:00,,,,,0.087,0.000,0.166 ,0.000 ,234.640,2.810,0.000,-
833,09-May-2019 16:00:00,,,,,0.088,0.000,0.137 ,0.000 ,235.090,2.320,0.000,-
834,09-May-2019 16:15:00,,,,,0.089,0.000,0.229 ,0.000 ,234.420,3.900,0.000,-
835,09-May-2019 16:30:00,,,,,0.046,0.000,0.052 ,0.000 ,233.840,0.880,0.000,-
836,09-May-2019 16:45:00,,,,,0.084,0.000,0.092 ,0.000 ,235.010,1.550,0.000,-
837,09-May-2019 17:00:00,,,,,0.089,0.000,0.097 ,0.000 ,235.710,1.640,0.000,-
838,09-May-2019 17:15:00,,,,,0.090,0.000,0.097 ,0.000 ,236.610,1.630,0.000,-
839,09-May-2019 17:30:00,,,,,0.077,0.000,0.084 ,0.000 ,237.420,1.400,0.000,-
840,09-May-2019 17:45:00,,,,,0.113,0.000,0.117 ,0.000 ,238.590,1.960,0.000,-
841,09-May-2019 18:00:00,,,,,0.113,0.000,0.119 ,0.000 ,239.070,1.980,0.000,-
842,09-May-2019 18:15:00,,,,,0.155,0.000,0.161 ,0.000 ,241.040,2.670,0.000,-
843,09-May-2019 18:30:00,,,,,0.155,0.000,0.163 ,0.000 ,242.780,2.680,0.000,-
844,09-May-2019 18:45:00,,,,,0.141,0.000,0.147 ,0.000 ,243.460,2.400,0.000,-
845,09-May-2019 19:00:00,,,,,0.073,0.000,0.078 ,0.000 ,243.020,1.290,0.000,-
846,09-May-2019 19:15:00,,,,,0.101,0.000,0.106 ,0.000 ,244.500,1.730,0.000,-
847,09-May-2019 19:30:00,,,,,0.132,0.000,0.150 ,0.000 ,244.480,2.440,0.000,-
848,09-May-2019 19:45:00,,,,,0.211,0.000,0.380 ,0.000 ,244.310,6.200,0.000,-
849,09-May-2019 20:00:00,,,,,0.126,0.000,0.164 ,0.000 ,244.800,2.660,0.000,-
850,09-May-2019 20:15:00,,,,,0.113,0.000,0.118 ,0.000 ,245.260,1.920,0.000,-
851,09-May-2019 20:30:00,,,,,0.144,0.000,0.149 ,0.000 ,244.750,2.430,0.000,-
852,09-May-2019 20:45:00,,,,,0.112,0.000,0.118 ,0.000 ,243.840,1.930,0.000,-
853,09-May-2019 21:00:00,,,,,0.128,0.000,0.133 ,0.000 ,244.420,2.170,0.000,-
854,09-May-2019 21:15:00,,,,,0.161,0.000,0.166 ,0.000 ,244.350,2.700,0.000,-
855,09-May-2019 21:30:00,,,,,0.140,0.000,0.145 ,0.000 ,243.980,2.370,0.000,-
856,09-May-2019 21:45:00,,,,,0.118,0.000,0.124 ,0.000 ,243.880,2.030,0.000,-
857,09-May-2019 22:00:00,,,,,0.118,0.000,0.127 ,0.000 ,243.410,2.080,0.000,-
858,09-May-2019 22:15:00,,,,,0.116,0.000,0.215 ,0.000 ,242.180,3.540,0.000,-
859,09-May-2019 22:30:00,,,,,0.111,0.000,0.199 ,0.000 ,241.550,3.270,0.000,-
860,09-May-2019 22:45:00,,,,,0.110,0.000,0.202 ,0.000 ,241.980,3.340,0.000,-
861,09-May-2019 23:00:00,,,,,0.112,0.000,0.224 ,0.000 ,242.000,3.690,0.000,-
862,09-May-2019 23:15:00,,,,,0.103,0.000,0.197 ,0.000 ,242.260,3.250,0.000,-
863,09-May-2019 23:30:00,,,,,0.100,0.000,0.209 ,0.000 ,242.500,3.430,0.000,-
864,09-May-2019 23:45:00,,,,,0.090,0.000,0.133 ,0.000 ,243.230,2.180,0.000,-
865,10-May-2019 00:00:00,,,,,0.083,0.000,0.093 ,0.000 ,243.310,1.510,0.000,-
866,10-May-2019 00:15:00,,,,,0.085,0.000,0.093 ,0.000 ,242.650,1.540,0.000,-
867,10-May-2019 00:30:00,,,,,0.083,0.000,0.093 ,0.000 ,243.840,1.510,0.000,-
868,10-May-2019 00:45:00,,,,,0.083,0.000,0.092 ,0.000 ,244.500,1.510,0.000,-
869,10-May-2019 01:00:00,,,,,0.083,0.000,0.093 ,0.000 ,245.100,1.500,0.000,-
870,10-May-2019 01:15:00,,,,,0.083,0.000,0.092 ,0.000 ,245.650,1.500,0.000,-
871,10-May-2019 01:30:00,,,,,0.083,0.000,0.093 ,0.000 ,246.320,1.490,0.000,-
872,10-May-2019 01:45:00,,,,,0.082,0.000,0.092 ,0.000 ,246.830,1.490,0.000,-
873,10-May-2019 02:00:00,,,,,0.082,0.000,0.092 ,0.000 ,247.290,1.480,0.000,-
874,10-May-2019 02:15:00,,,,,0.082,0.000,0.093 ,0.000 ,248.320,1.480,0.000,-
875,10-May-2019 02:30:00,,,,,0.084,0.000,0.093 ,0.000 ,249.830,1.490,0.000,-
876,10-May-2019 02:45:00,,,,,0.083,0.000,0.094 ,0.000 ,250.320,1.490,0.000,-
877,10-May-2019 03:00:00,,,,,0.083,0.000,0.093 ,0.000 ,250.620,1.490,0.000,-
878,10-May-2019 03:15:00,,,,,0.083,0.000,0.094 ,0.000 ,250.840,1.490,0.000,-
879,10-May-2019 03:30:00,,,,,0.083,0.000,0.094 ,0.000 ,251.030,1.490,0.000,-
880,10-May-2019 03:45:00,,,,,0.084,0.000,0.094 ,0.000 ,251.990,1.490,0.000,-
881,10-May-2019 04:00:00,,,,,0.083,0.000,0.095 ,0.000 ,252.000,1.490,0.000,-
882,10-May-2019 04:15:00,,,,,0.083,0.000,0.094 ,0.000 ,252.480,1.490,0.000,-
883,10-May-2019 04:30:00,,,,,0.084,0.000,0.094 ,0.000 ,252.640,1.480,0.000,-
884,10-May-2019 04:45:00,,,,,0.086,0.000,0.095 ,0.000 ,252.780,1.500,0.000,-
885,10-May-2019 05:00:00,,,,,0.096,0.000,0.098 ,0.000 ,252.750,1.530,0.000,-
886,10-May-2019 05:15:00,,,,,0.074,0.000,0.075 ,0.000 ,252.870,1.180,0.000,-
887,10-May-2019 05:30:00,,,,,0.082,0.000,0.092 ,0.000 ,252.810,1.450,0.000,-
888,10-May-2019 05:45:00,,,,,0.087,0.000,0.098 ,0.000 ,252.990,1.540,0.000,-
889,10-May-2019 06:00:00,,,,,0.085,0.000,0.096 ,0.000 ,252.610,1.520,0.000,-
890,10-May-2019 06:15:00,,,,,0.085,0.000,0.096 ,0.000 ,252.550,1.500,0.000,-
891,10-May-2019 06:30:00,,,,,0.091,0.000,0.109 ,0.000 ,251.880,1.730,0.000,-
892,10-May-2019 06:45:00,,,,,0.084,0.000,0.107 ,0.000 ,251.580,1.700,0.000,-
893,10-May-2019 07:00:00,,,,,0.075,0.000,0.100 ,0.000 ,251.890,1.570,0.000,-
894,10-May-2019 07:15:00,,,,,0.082,0.000,0.092 ,0.000 ,251.970,1.460,0.000,-
895,10-May-2019 07:30:00,,,,,0.081,0.000,0.094 ,0.000 ,251.710,1.480,0.000,-
896,10-May-2019 07:45:00,,,,,0.068,0.000,0.080 ,0.000 ,251.950,1.270,0.000,-
897,10-May-2019 08:00:00,,,,,0.088,0.000,0.099 ,0.000 ,251.650,1.550,0.000,-
898,10-May-2019 08:15:00,,,,,0.079,0.000,0.086 ,0.000 ,251.090,1.370,0.000,-
899,10-May-2019 08:30:00,,,,,0.076,0.000,0.087 ,0.000 ,249.550,1.380,0.000,-
900,10-May-2019 08:45:00,,,,,0.071,0.000,0.087 ,0.000 ,248.600,1.400,0.000,-
901,10-May-2019 09:00:00,,,,,0.079,0.000,0.088 ,0.000 ,247.220,1.400,0.000,-
902,10-May-2019 09:15:00,,,,,0.069,0.000,0.083 ,0.000 ,245.950,1.350,0.000,-
903,10-May-2019 09:30:00,,,,,0.072,0.000,0.084 ,0.000 ,244.030,1.370,0.000,-
904,10-May-2019 09:45:00,,,,,0.041,0.000,0.046 ,0.000 ,241.940,1.560,0.000,-
905,10-May-2019 10:00:00,,,,,0.109,0.000,0.118 ,0.000 ,247.390,1.960,0.000,-
906,10-May-2019 10:15:00,,,,,0.097,0.000,0.105 ,0.000 ,245.900,1.710,0.000,-
907,10-May-2019 10:30:00,,,,,0.086,0.000,0.101 ,0.000 ,244.830,1.650,0.000,-
908,10-May-2019 10:45:00,,,,,0.450,0.000,0.459 ,0.000 ,244.070,7.500,0.000,-
909,10-May-2019 11:00:00,,,,,0.087,0.000,0.110 ,0.000 ,243.120,1.800,0.000,-
910,10-May-2019 11:15:00,,,,,0.079,0.000,0.100 ,0.000 ,243.080,1.640,0.000,-
911,10-May-2019 11:30:00,,,,,0.087,0.000,0.095 ,0.000 ,242.940,1.550,0.000,-
912,10-May-2019 11:45:00,,,,,0.100,0.000,0.107 ,0.000 ,242.650,1.760,0.000,-
913,10-May-2019 12:00:00,,,,,0.089,0.000,0.098 ,0.000 ,242.520,1.600,0.000,-
914,10-May-2019 12:15:00,,,,,0.102,0.000,0.109 ,0.000 ,242.890,1.790,0.000,-
915,10-May-2019 12:30:00,,,,,0.115,0.000,0.125 ,0.000 ,242.710,2.050,0.000,-
916,10-May-2019 12:45:00,,,,,0.119,0.000,0.136 ,0.000 ,242.320,2.240,0.000,-
917,10-May-2019 13:00:00,,,,,0.090,0.000,0.102 ,0.000 ,242.080,1.690,0.000,-
918,10-May-2019 13:15:00,,,,,0.148,0.000,0.225 ,0.000 ,244.630,3.660,0.000,-
919,10-May-2019 13:30:00,,,,,0.276,0.000,0.488 ,0.000 ,246.380,7.900,0.000,-
920,10-May-2019 13:45:00,,,,,0.468,0.000,0.789 ,0.000 ,245.730,12.820,0.000,-
921,10-May-2019 14:00:00,,,,,0.441,0.000,0.791 ,0.000 ,244.260,12.930,0.000,-
922,10-May-2019 14:15:00,,,,,0.312,0.000,0.595 ,0.000 ,242.960,9.750,0.000,-
923,10-May-2019 14:30:00,,,,,0.152,0.000,0.334 ,0.000 ,241.360,5.530,0.000,-
924,10-May-2019 14:45:00,,,,,0.128,0.000,0.323 ,0.000 ,240.830,5.350,0.000,-
925,10-May-2019 15:00:00,,,,,0.117,0.000,0.331 ,0.000 ,241.250,5.460,0.000,-
926,10-May-2019 15:15:00,,,,,0.132,0.000,0.333 ,0.000 ,240.980,5.520,0.000,-
927,10-May-2019 15:30:00,,,,,0.128,0.000,0.323 ,0.000 ,240.190,5.360,0.000,-
928,10-May-2019 15:45:00,,,,,0.243,0.000,0.506 ,0.000 ,239.360,8.430,0.000,-
929,10-May-2019 16:00:00,,,,,0.067,0.000,0.186 ,0.000 ,239.590,3.110,0.000,-
930,10-May-2019 16:15:00,,,,,0.068,0.000,0.238 ,0.000 ,240.080,3.950,0.000,-
931,10-May-2019 16:30:00,,,,,0.074,0.000,0.241 ,0.000 ,241.010,3.980,0.000,-
932,10-May-2019 16:45:00,,,,,0.078,0.000,0.193 ,0.000 ,241.170,3.190,0.000,-
933,10-May-2019 17:00:00,,,,,0.088,0.000,0.242 ,0.000 ,241.880,4.000,0.000,-
934,10-May-2019 17:15:00,,,,,0.094,0.000,0.252 ,0.000 ,242.560,4.140,0.000,-
935,10-May-2019 17:30:00,,,,,0.094,0.000,0.149 ,0.000 ,243.940,2.440,0.000,-
936,10-May-2019 17:45:00,,,,,0.127,0.000,0.131 ,0.000 ,246.500,2.110,0.000,-
937,10-May-2019 18:00:00,,,,,0.125,0.000,0.127 ,0.000 ,248.320,2.040,0.000,-
938,10-May-2019 18:15:00,,,,,0.105,0.000,0.109 ,0.000 ,251.270,1.730,0.000,-
939,10-May-2019 18:30:00,,,,,0.173,0.000,0.179 ,0.000 ,251.010,2.850,0.000,-
940,10-May-2019 18:45:00,,,,,0.182,0.000,0.188 ,0.000 ,251.200,2.990,0.000,-
941,10-May-2019 19:00:00,,,,,0.212,0.000,0.220 ,0.000 ,252.150,3.470,0.000,-
942,10-May-2019 19:15:00,,,,,0.198,0.000,0.206 ,0.000 ,252.460,3.260,0.000,-
943,10-May-2019 19:30:00,,,,,0.177,0.000,0.185 ,0.000 ,252.660,2.920,0.000,-
944,10-May-2019 19:45:00,,,,,0.130,0.000,0.138 ,0.000 ,252.850,2.170,0.000,-
945,10-May-2019 20:00:00,,,,,0.135,0.000,0.141 ,0.000 ,253.040,2.240,0.000,-
946,10-May-2019 20:15:00,,,,,0.134,0.000,0.142 ,0.000 ,252.820,2.230,0.000,-
947,10-May-2019 20:30:00,,,,,0.134,0.000,0.141 ,0.000 ,252.920,2.220,0.000,-
948,10-May-2019 20:45:00,,,,,0.136,0.000,0.142 ,0.000 ,251.610,2.260,0.000,-
949,10-May-2019 21:00:00,,,,,0.103,0.000,0.110 ,0.000 ,252.110,1.730,0.000,-
950,10-May-2019 21:15:00,,,,,0.139,0.000,0.145 ,0.000 ,252.390,2.290,0.000,-
951,10-May-2019 21:30:00,,,,,0.156,0.000,0.161 ,0.000 ,251.930,2.550,0.000,-
952,10-May-2019 21:45:00,,,,,0.145,0.000,0.154 ,0.000 ,251.310,2.440,0.000,-
953,10-May-2019 22:00:00,,,,,0.136,0.000,0.141 ,0.000 ,250.530,2.260,0.000,-
954,10-May-2019 22:15:00,,,,,0.125,0.000,0.131 ,0.000 ,248.870,2.090,0.000,-
955,10-May-2019 22:30:00,,,,,0.098,0.000,0.123 ,0.000 ,247.650,1.980,0.000,-
956,10-May-2019 22:45:00,,,,,0.093,0.000,0.109 ,0.000 ,247.670,1.750,0.000,-
957,10-May-2019 23:00:00,,,,,0.092,0.000,0.104 ,0.000 ,247.450,1.670,0.000,-
958,10-May-2019 23:15:00,,,,,0.093,0.000,0.117 ,0.000 ,247.160,1.880,0.000,-
959,10-May-2019 23:30:00,,,,,0.092,0.000,0.119 ,0.000 ,247.080,1.920,0.000,-
960,10-May-2019 23:45:00,,,,,0.091,0.000,0.116 ,0.000 ,247.830,1.860,0.000,-
